edge_idx,requested_lat,requested_lon,frc_response,currentSpeed,freeFlowSpeed,confidence,matched_lat,matched_lon,match_distance_m,valid_match,error
78,-6.314697849999996,106.7820349,FRC3,21,31,1.0,-6.341546768354284,106.77946640336404,2998.928291094878,False,
79,-6.31530241666825,106.81631116666736,FRC4,22,27,0.974117,-6.339860982278824,106.79350240314227,3716.3792434916445,False,
80,-6.317581349999996,106.8160413,FRC4,22,27,0.974117,-6.339860982278824,106.79350240314227,3513.145662580899,False,
81,-6.317581349999996,106.8160413,FRC4,22,27,0.974117,-6.339860982278824,106.79350240314227,3513.145662580899,False,
82,-6.315333499999998,106.79174155,FRC2,24,24,1.0,-6.315743875271233,106.79310141289449,157.06682829332863,False,
83,-6.3270987250001545,106.81211422500003,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4083.21862760342,False,
84,-6.3270987250001545,106.81211422500003,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4083.21862760342,False,
85,-6.318212150000006,106.81115614999999,FRC3,23,25,0.878847,-6.315751956371668,106.81170253241709,280.14661485914917,False,
86,-6.318212150000006,106.81115614999999,FRC3,23,25,0.878847,-6.315751956371668,106.81170253241709,280.14661485914917,False,
87,-6.325501650000005,106.8160179,FRC4,22,28,0.983722,-6.327002475266842,106.81623948896686,168.67145082942847,False,
88,-6.325501650000005,106.8160179,FRC4,22,28,0.983722,-6.327002475266842,106.81623948896686,168.67145082942847,False,
89,-6.312717545000417,106.79342448500022,FRC2,19,19,1.0,-6.311925749488353,106.79347692215663,88.2341761536714,True,
90,-6.344524975000276,106.80401177499996,FRC3,23,29,0.987484,-6.328264430896644,106.809446794635,1905.2494667027124,False,
91,-6.327308449999999,106.81663655,FRC3,19,25,0.98,-6.331111567421532,106.83461932624567,2031.899418952153,False,
92,-6.327308449999999,106.81663655,FRC3,19,25,0.98,-6.331111567421532,106.83461932624567,2031.899418952153,False,
93,-6.317359537499868,106.8116414500004,FRC3,21,30,0.991653,-6.327026634731526,106.81080801571039,1078.871367515186,False,
94,-6.317359537499868,106.8116414500004,FRC3,21,30,0.991653,-6.327026634731526,106.81080801571039,1078.871367515186,False,
95,-6.3270528649997555,106.81897180500079,FRC3,19,25,0.98,-6.331111567421532,106.83461932624567,1787.2400546366384,False,
96,-6.3270528649997555,106.81897180500079,FRC3,19,25,0.98,-6.331111567421532,106.83461932624567,1787.2400546366384,False,
97,-6.327130150000009,106.81331349999999,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4099.89129995381,False,
98,-6.327130150000009,106.81331349999999,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4099.89129995381,False,
99,-6.326837350000016,106.81621765,FRC4,22,28,0.983722,-6.327002475266842,106.81623948896686,18.51904754631159,True,
100,-6.326837350000016,106.81621765,FRC4,22,28,0.983722,-6.327002475266842,106.81623948896686,18.51904754631159,True,
101,-6.31092942500003,106.78115907499989,FRC2,21,28,0.997837,-6.299326068067785,106.77841765963899,1325.3325424070256,False,
102,-6.31092942500003,106.78115907499989,FRC2,21,28,0.997837,-6.299326068067785,106.77841765963899,1325.3325424070256,False,
103,-6.326317950000016,106.8161584,FRC4,22,28,0.983722,-6.327002475266842,106.81623948896686,76.64149452384784,True,
104,-6.326317950000016,106.8161584,FRC4,22,28,0.983722,-6.327002475266842,106.81623948896686,76.64149452384784,True,
105,-6.311772577500047,106.79351388999979,FRC2,27,27,1.0,-6.309235465996875,106.79372770869958,283.1019526662617,False,
106,-6.313336900000014,106.81628405000001,FRC4,22,27,0.974117,-6.339860982278824,106.79350240314227,3877.8631710699856,False,
107,-6.31580380000119,106.78253675714132,FRC2,21,28,0.997837,-6.299326068067785,106.77841765963899,1887.9504138844834,False,
108,-6.31580380000119,106.78253675714132,FRC2,21,28,0.997837,-6.299326068067785,106.77841765963899,1887.9504138844834,False,
109,-6.326131749999989,106.81108177499999,FRC3,21,30,0.991653,-6.327026634731526,106.81080801571039,104.00457926238325,False,
