edge_idx,requested_lat,requested_lon,jarak_ke_geometri_tile_terdekat_m,tercakup_tomtom
4544,-6.303438650000902,106.84077322500201,370.45095583829544,False
4545,-6.303069600000009,106.83928295000001,200.3145776990604,False
4546,-6.302671849999987,106.8380365,60.321286315085786,False
4547,-6.30239242500196,106.83731399999864,12.48311164193561,True
4548,-6.255199799999992,106.82754395,113.01560309534074,False
4549,-6.2549558500000035,106.8274695,139.68852092731848,False
4550,-6.254702500000013,106.8273997,167.63852596301197,False
4551,-6.254421500000014,106.82732494999999,198.82952596293532,False
4552,-6.237576333333605,106.82809875000095,256.5335692523421,False
4553,-6.237349083333606,106.82773850000095,246.4451432130724,False
4554,-6.235121300000005,106.82505,315.8377246709123,False
4555,-6.23563400000001,106.82580379999999,385.56290037141076,False
4556,-6.236390850001156,106.82691260000159,304.0913126437826,False
4557,-6.237189525005288,106.82816962500338,291.58359731226324,False
4558,-6.237740525004128,106.82910592500178,319.3405955448288,False
4559,-6.23807579999999,106.8296694,254.33525456177497,False
4560,-6.230701520833707,106.84663554583518,17.894346198779868,True
4561,-6.230824170833701,106.84657139583518,20.9698693194186,True
4562,-6.255825164286845,106.8550361571422,15.817970822750253,True
4563,-6.240232249999997,106.82733115000002,106.34340485964768,False
4564,-6.240234525000791,106.82699147500023,70.69786734748874,False
4565,-6.240223500002481,106.82642994999938,29.92277592874048,True
4566,-6.2401281499999985,106.8305555,69.41335158294973,False
4567,-6.24013205000389,106.83097212499479,72.90755851539754,False
4568,-6.24024205000388,106.83234332499478,66.42912195029764,False
4569,-6.295262300000671,106.82580978333485,240.86875580754167,False
4570,-6.296102499999993,106.82739914999999,147.76221447252766,False
4571,-6.296945399999995,106.82899825,29.868006626080223,True
4572,-6.297813749999991,106.8305834,92.3139619045137,False
4573,-6.298681249999996,106.83204025,7.620083396442977,True
4574,-6.299522970000166,106.8333847600017,117.34224462819347,False
4575,-6.240393539999969,106.83278946999997,62.06859162068799,False
4576,-6.239818515000973,106.8316389449991,21.212405866685522,True
